episode_id,step,traffic_load,ue_count,traffic_demand_bps,mobility_event,time_ratio,traffic_load_t_plus_1,traffic_load_t_plus_5,traffic_load_t_plus_10
0,22,0.3702909648418426,60,111087296.0,normal,0.0735785953177257,0.3237858116626739,0.3497284352779388,0.3315981328487396
0,23,0.3237858116626739,62,100373600.0,normal,0.0769230769230769,0.3159843981266022,0.3536075949668884,0.3240616023540497
0,24,0.3159843981266022,45,71096488.0,normal,0.0802675585284281,0.3205298185348511,0.3566001951694488,0.3773145675659179
0,25,0.3205298185348511,47,75324504.0,normal,0.0836120401337792,0.3534695506095886,0.4189852774143219,0.3986875414848327
0,26,0.3534695506095886,53,93669432.0,normal,0.0869565217391304,0.3497284352779388,0.3324674963951111,0.358821839094162
0,27,0.3497284352779388,59,103169888.0,normal,0.0903010033444816,0.3536075949668884,0.3315981328487396,0.3372702598571777
0,28,0.3536075949668884,68,120226584.0,normal,0.0936454849498327,0.3566001951694488,0.3240616023540497,0.3419239223003387
0,29,0.3566001951694488,54,96282056.0,normal,0.0969899665551839,0.4189852774143219,0.3773145675659179,0.3979047238826751
0,30,0.4189852774143219,78,163404256.0,normal,0.1003344481605351,0.3324674963951111,0.3986875414848327,0.4057566523551941
0,31,0.3324674963951111,61,101402584.0,normal,0.1036789297658862,0.3315981328487396,0.358821839094162,0.4036230742931366
0,32,0.3315981328487396,42,69635608.0,normal,0.1070234113712374,0.3240616023540497,0.3372702598571777,0.3664544522762298
0,33,0.3240616023540497,55,89116944.0,normal,0.1103678929765886,0.3773145675659179,0.3419239223003387,0.4032732844352722
0,34,0.3773145675659179,55,103761504.0,normal,0.1137123745819397,0.3986875414848327,0.3979047238826751,0.4048962593078613
0,35,0.3986875414848327,54,107645640.0,normal,0.1170568561872909,0.358821839094162,0.4057566523551941,0.4143908023834228
0,36,0.358821839094162,53,95087784.0,normal,0.1204013377926421,0.3372702598571777,0.4036230742931366,0.4434134364128113
0,37,0.3372702598571777,65,109612832.0,normal,0.1237458193979933,0.3419239223003387,0.3664544522762298,0.4271575808525085
0,38,0.3419239223003387,63,107706032.0,normal,0.1270903010033444,0.3979047238826751,0.4032732844352722,0.4497393667697906
0,39,0.3979047238826751,67,133298080.0,normal,0.1304347826086956,0.4057566523551941,0.4048962593078613,0.4351981878280639
0,40,0.4057566523551941,63,127813344.0,normal,0.1337792642140468,0.4036230742931366,0.4143908023834228,0.4499965310096741
0,41,0.4036230742931366,71,143286192.0,normal,0.1371237458193979,0.3664544522762298,0.4434134364128113,0.4691815376281738
0,42,0.3664544522762298,49,89781336.0,normal,0.1404682274247491,0.4032732844352722,0.4271575808525085,0.4034324288368225
0,43,0.4032732844352722,66,133080184.0,normal,0.1438127090301003,0.4048962593078613,0.4497393667697906,0.4506979584693908
0,44,0.4048962593078613,72,145762656.0,normal,0.1471571906354515,0.4143908023834228,0.4351981878280639,0.452951431274414
0,45,0.4143908023834228,39,80806208.0,normal,0.1505016722408027,0.4434134364128113,0.4499965310096741,0.4546213746070862
0,46,0.4434134364128113,46,101985096.0,normal,0.1538461538461538,0.4271575808525085,0.4691815376281738,0.4749228954315185
0,47,0.4271575808525085,69,147369360.0,normal,0.157190635451505,0.4497393667697906,0.4034324288368225,0.5444121956825256
0,48,0.4497393667697906,73,164154880.0,normal,0.1605351170568562,0.4351981878280639,0.4506979584693908,0.4692492187023163
0,49,0.4351981878280639,69,150143376.0,normal,0.1638795986622073,0.4499965310096741,0.452951431274414,0.5407969355583191
0,50,0.4499965310096741,73,164248736.0,normal,0.1672240802675585,0.4691815376281738,0.4546213746070862,0.4552134871482849
0,51,0.4691815376281738,58,136062640.0,normal,0.1705685618729097,0.4034324288368225,0.4749228954315185,0.5094171762466431
0,52,0.4034324288368225,59,119012568.0,normal,0.1739130434782608,0.4506979584693908,0.5444121956825256,0.5336429476737976
0,53,0.4506979584693908,67,150983824.0,normal,0.177257525083612,0.452951431274414,0.4692492187023163,0.5550268292427063
0,54,0.452951431274414,55,124561640.0,normal,0.1806020066889632,0.4546213746070862,0.5407969355583191,0.5656916499137878
0,55,0.4546213746070862,56,127293984.0,normal,0.1839464882943143,0.4749228954315185,0.4552134871482849,0.5745601058006287
0,56,0.4749228954315185,69,163848400.0,normal,0.1872909698996655,0.5444121956825256,0.5094171762466431,0.5402683615684509
0,57,0.5444121956825256,76,206876640.0,busy_period,0.1906354515050167,0.4692492187023163,0.5336429476737976,0.5416458249092102
0,58,0.4692492187023163,77,180660944.0,normal,0.1939799331103679,0.5407969355583191,0.5550268292427063,0.5928775668144226
0,59,0.5407969355583191,64,173055024.0,busy_period,0.197324414715719,0.4552134871482849,0.5656916499137878,0.5608369708061218
0,60,0.4552134871482849,63,143392256.0,normal,0.2006688963210702,0.5094171762466431,0.5745601058006287,0.5272353291511536
0,61,0.5094171762466431,73,185937264.0,busy_period,0.2040133779264214,0.5336429476737976,0.5402683615684509,0.536247968673706
0,62,0.5336429476737976,67,178770384.0,busy_period,0.2073578595317725,0.5550268292427063,0.5416458249092102,0.5474525690078735
0,63,0.5550268292427063,80,222010720.0,busy_period,0.2107023411371237,0.5656916499137878,0.5928775668144226,0.6004663705825806
0,64,0.5656916499137878,93,263046608.0,busy_period,0.2140468227424749,0.5745601058006287,0.5608369708061218,0.5912200212478638
0,65,0.5745601058006287,77,221205648.0,busy_period,0.217391304347826,0.5402683615684509,0.5272353291511536,0.6133382320404053
0,66,0.5402683615684509,72,194496624.0,busy_period,0.2207357859531772,0.5416458249092102,0.536247968673706,0.576953649520874
0,67,0.5416458249092102,62,167910208.0,busy_period,0.2240802675585284,0.5928775668144226,0.5474525690078735,0.600029706954956
0,68,0.5928775668144226,73,216400320.0,busy_period,0.2274247491638795,0.5608369708061218,0.6004663705825806,0.6188262104988098
0,69,0.5608369708061218,78,218726416.0,busy_period,0.2307692307692307,0.5272353291511536,0.5912200212478638,0.5884707570075989
0,70,0.5272353291511536,70,184532368.0,busy_period,0.2341137123745819,0.536247968673706,0.6133382320404053,0.6176124811172485
0,71,0.536247968673706,65,174280576.0,busy_period,0.2374581939799331,0.5474525690078735,0.576953649520874,0.5807880163192749
0,72,0.5474525690078735,69,188871136.0,busy_period,0.2408026755852843,0.6004663705825806,0.600029706954956,0.5936233401298523
0,73,0.6004663705825806,77,231179552.0,busy_period,0.2441471571906354,0.5912200212478638,0.6188262104988098,0.5954299569129944
0,74,0.5912200212478638,71,209883120.0,busy_period,0.2474916387959866,0.6133382320404053,0.5884707570075989,0.5695216655731201
0,75,0.6133382320404053,82,251468672.0,busy_period,0.2508361204013378,0.576953649520874,0.6176124811172485,0.6311663389205933
0,76,0.576953649520874,81,233666224.0,busy_period,0.2541806020066889,0.600029706954956,0.5807880163192749,0.6006338000297546
0,77,0.600029706954956,74,222010976.0,busy_period,0.2575250836120401,0.6188262104988098,0.5936233401298523,0.6206644177436829
0,78,0.6188262104988098,82,253718736.0,busy_period,0.2608695652173913,0.5884707570075989,0.5954299569129944,0.6404666304588318
0,79,0.5884707570075989,81,238330672.0,busy_period,0.2642140468227424,0.6176124811172485,0.5695216655731201,0.6429523825645447
0,80,0.6176124811172485,81,250133040.0,busy_period,0.2675585284280936,0.5807880163192749,0.6311663389205933,0.6545818448066711
0,81,0.5807880163192749,77,223603376.0,busy_period,0.2709030100334448,0.5936233401298523,0.6006338000297546,0.6321133971214294
0,82,0.5936233401298523,87,258226160.0,busy_period,0.2742474916387959,0.5954299569129944,0.6206644177436829,0.6253159046173096
0,83,0.5954299569129944,89,264966336.0,busy_period,0.2775919732441471,0.5695216655731201,0.6404666304588318,0.6422175765037537
0,84,0.5695216655731201,64,182246928.0,busy_period,0.2809364548494983,0.6311663389205933,0.6429523825645447,0.5911295413970947
0,85,0.6311663389205933,93,293492352.0,busy_period,0.2842809364548495,0.6006338000297546,0.6545818448066711,0.6050100922584534
0,86,0.6006338000297546,73,219231328.0,busy_period,0.2876254180602006,0.6206644177436829,0.6321133971214294,0.6151192784309387
0,87,0.6206644177436829,71,220335872.0,busy_period,0.2909698996655518,0.6404666304588318,0.6253159046173096,0.6325303912162781
0,88,0.6404666304588318,90,288209984.0,busy_period,0.294314381270903,0.6429523825645447,0.6422175765037537,0.687691867351532
0,89,0.6429523825645447,93,298972864.0,busy_period,0.2976588628762542,0.6545818448066711,0.5911295413970947,0.6484957337379456
0,90,0.6545818448066711,81,265105632.0,busy_period,0.3010033444816054,0.6321133971214294,0.6050100922584534,0.6736350655555725
0,91,0.6321133971214294,85,268648192.0,busy_period,0.3043478260869565,0.6253159046173096,0.6151192784309387,0.7391935586929321
0,92,0.6253159046173096,78,243873200.0,busy_period,0.3076923076923077,0.6422175765037537,0.6325303912162781,0.6882364749908447
0,93,0.6422175765037537,78,250464864.0,busy_period,0.3110367892976589,0.5911295413970947,0.687691867351532,0.7336064577102661
0,94,0.5911295413970947,84,248274416.0,busy_period,0.31438127090301,0.6050100922584534,0.6484957337379456,0.6822728514671326
0,95,0.6050100922584534,83,251079184.0,busy_period,0.3177257525083612,0.6151192784309387,0.6736350655555725,0.7149485349655151
0,96,0.6151192784309387,72,221442928.0,busy_period,0.3210702341137124,0.6325303912162781,0.7391935586929321,0.6960752606391907
0,97,0.6325303912162781,72,227710944.0,busy_period,0.3244147157190635,0.687691867351532,0.6882364749908447,0.7246090769767761
0,98,0.687691867351532,90,309461344.0,busy_period,0.3277591973244147,0.6484957337379456,0.7336064577102661,0.7729616761207581
0,99,0.6484957337379456,83,269125728.0,busy_period,0.3311036789297659,0.6736350655555725,0.6822728514671326,0.6900616884231567
0,100,0.6736350655555725,71,239140464.0,busy_period,0.334448160535117,0.7391935586929321,0.7149485349655151,0.7725467681884766
0,101,0.7391935586929321,91,336333056.0,busy_period,0.3377926421404682,0.6882364749908447,0.6960752606391907,0.7723102569580078
0,102,0.6882364749908447,77,264971040.0,busy_period,0.3411371237458194,0.7336064577102661,0.7246090769767761,0.749633252620697
0,103,0.7336064577102661,108,396147488.0,busy_period,0.3444816053511705,0.6822728514671326,0.7729616761207581,0.7260160446166992
0,104,0.6822728514671326,80,272909120.0,busy_period,0.3478260869565217,0.7149485349655151,0.6900616884231567,0.7850834727287292
0,105,0.7149485349655151,91,325301600.0,busy_period,0.3511705685618729,0.6960752606391907,0.7725467681884766,0.7696612477302551
0,106,0.6960752606391907,89,309753504.0,busy_period,0.354515050167224,0.7246090769767761,0.7723102569580078,0.8016495108604431
0,107,0.7246090769767761,84,304335808.0,busy_period,0.3578595317725752,0.7729616761207581,0.749633252620697,0.7992369532585144
0,108,0.7729616761207581,101,390345664.0,crowd_surge,0.3612040133779264,0.6900616884231567,0.7260160446166992,0.8591325879096985
0,109,0.6900616884231567,93,320878688.0,busy_period,0.3645484949832775,0.7725467681884766,0.7850834727287292,0.7989029884338379
0,110,0.7725467681884766,76,293567776.0,crowd_surge,0.3678929765886287,0.7723102569580078,0.7696612477302551,0.7752620577812195
0,111,0.7723102569580078,98,378432032.0,crowd_surge,0.3712374581939799,0.749633252620697,0.8016495108604431,0.8207412362098694
0,112,0.749633252620697,106,397305632.0,busy_period,0.3745819397993311,0.7260160446166992,0.7992369532585144,0.8251129388809204
0,113,0.7260160446166992,100,363008032.0,busy_period,0.3779264214046823,0.7850834727287292,0.8591325879096985,0.8674836754798889
0,114,0.7850834727287292,98,384690912.0,crowd_surge,0.3812709030100334,0.7696612477302551,0.7989029884338379,0.8511831164360046
0,115,0.7696612477302551,99,380982304.0,crowd_surge,0.3846153846153846,0.8016495108604431,0.7752620577812195,0.8360224962234497
0,116,0.8016495108604431,95,380783520.0,crowd_surge,0.3879598662207358,0.7992369532585144,0.8207412362098694,0.8758556246757507
0,117,0.7992369532585144,100,399618496.0,crowd_surge,0.391304347826087,0.8591325879096985,0.8251129388809204,0.7836683988571167
0,118,0.8591325879096985,103,442453280.0,crowd_surge,0.3946488294314381,0.7989029884338379,0.8674836754798889,0.8030446767807007
0,119,0.7989029884338379,103,411435040.0,crowd_surge,0.3979933110367893,0.7752620577812195,0.8511831164360046,0.7926933169364929
0,120,0.7752620577812195,92,356620544.0,crowd_surge,0.4013377926421405,0.8207412362098694,0.8360224962234497,0.810697078704834
0,121,0.8207412362098694,100,410370624.0,crowd_surge,0.4046822742474916,0.8251129388809204,0.8758556246757507,0.7749077081680298
0,122,0.8251129388809204,105,433184288.0,crowd_surge,0.4080267558528428,0.8674836754798889,0.7836683988571167,0.8436143398284912
0,123,0.8674836754798889,99,429404416.0,crowd_surge,0.411371237458194,0.8511831164360046,0.8030446767807007,0.8114482760429382
0,124,0.8511831164360046,108,459638880.0,crowd_surge,0.4147157190635451,0.8360224962234497,0.7926933169364929,0.7651501297950745
0,125,0.8360224962234497,111,463992480.0,crowd_surge,0.4180602006688963,0.8758556246757507,0.810697078704834,0.7780578136444092
0,126,0.8758556246757507,93,407272864.0,crowd_surge,0.4214046822742475,0.7836683988571167,0.7749077081680298,0.8211373090744019
0,127,0.7836683988571167,96,376160832.0,crowd_surge,0.4247491638795986,0.8030446767807007,0.8436143398284912,0.8356622457504272
0,128,0.8030446767807007,107,429628896.0,crowd_surge,0.4280936454849498,0.7926933169364929,0.8114482760429382,0.8719963431358337
0,129,0.7926933169364929,94,372565856.0,crowd_surge,0.431438127090301,0.810697078704834,0.7651501297950745,0.8995171785354614
0,130,0.810697078704834,100,405348544.0,crowd_surge,0.4347826086956521,0.7749077081680298,0.7780578136444092,0.8071160912513733
0,131,0.7749077081680298,94,364206624.0,crowd_surge,0.4381270903010033,0.8436143398284912,0.8211373090744019,0.7527377605438232
0,132,0.8436143398284912,87,366972224.0,crowd_surge,0.4414715719063545,0.8114482760429382,0.8356622457504272,0.7072126269340515
0,133,0.8114482760429382,111,450353792.0,crowd_surge,0.4448160535117056,0.7651501297950745,0.8719963431358337,0.7853937149047852
0,134,0.7651501297950745,92,351969056.0,crowd_surge,0.4481605351170568,0.7780578136444092,0.8995171785354614,0.7415121793746948
0,135,0.7780578136444092,83,322893984.0,crowd_surge,0.451505016722408,0.8211373090744019,0.8071160912513733,0.749146580696106
0,136,0.8211373090744019,108,443414144.0,crowd_surge,0.4548494983277591,0.8356622457504272,0.7527377605438232,0.7357839345932007
0,137,0.8356622457504272,116,484684096.0,crowd_surge,0.4581939799331103,0.8719963431358337,0.7072126269340515,0.7456345558166504
0,138,0.8719963431358337,117,510117856.0,crowd_surge,0.4615384615384615,0.8995171785354614,0.7853937149047852,0.7810859084129333
0,139,0.8995171785354614,101,454256192.0,crowd_surge,0.4648829431438127,0.8071160912513733,0.7415121793746948,0.742375373840332
0,140,0.8071160912513733,113,456020576.0,crowd_surge,0.4682274247491639,0.7527377605438232,0.749146580696106,0.7243447303771973
0,141,0.7527377605438232,95,357550432.0,crowd_surge,0.471571906354515,0.7072126269340515,0.7357839345932007,0.6866121888160706
0,142,0.7072126269340515,104,367750592.0,busy_period,0.4749163879598662,0.7853937149047852,0.7456345558166504,0.6571826338768005
0,143,0.7853937149047852,90,353427168.0,crowd_surge,0.4782608695652174,0.7415121793746948,0.7810859084129333,0.6917141079902649
0,144,0.7415121793746948,89,329972928.0,busy_period,0.4816053511705686,0.749146580696106,0.742375373840332,0.699820876121521
0,145,0.749146580696106,88,329624480.0,busy_period,0.4849498327759197,0.7357839345932007,0.7243447303771973,0.7566068768501282
0,146,0.7357839345932007,90,331102784.0,busy_period,0.4882943143812709,0.7456345558166504,0.6866121888160706,0.6923998594284058
0,147,0.7456345558166504,108,402642656.0,busy_period,0.4916387959866221,0.7810859084129333,0.6571826338768005,0.7154584527015686
0,148,0.7810859084129333,81,316339808.0,crowd_surge,0.4949832775919732,0.742375373840332,0.6917141079902649,0.65694659948349
0,149,0.742375373840332,100,371187680.0,busy_period,0.4983277591973244,0.7243447303771973,0.699820876121521,0.6264700889587402
0,150,0.7243447303771973,89,322333408.0,busy_period,0.5016722408026756,0.6866121888160706,0.7566068768501282,0.6278706789016724
0,151,0.6866121888160706,94,322707712.0,busy_period,0.5050167224080268,0.6571826338768005,0.6923998594284058,0.630181610584259
0,152,0.6571826338768005,82,269444896.0,busy_period,0.5083612040133779,0.6917141079902649,0.7154584527015686,0.7242051362991333
0,153,0.6917141079902649,88,304354208.0,busy_period,0.5117056856187291,0.699820876121521,0.65694659948349,0.6153538227081299
0,154,0.699820876121521,86,300922976.0,busy_period,0.5150501672240803,0.7566068768501282,0.6264700889587402,0.668111264705658
0,155,0.7566068768501282,86,325340960.0,crowd_surge,0.5183946488294314,0.6923998594284058,0.6278706789016724,0.6021088361740112
0,156,0.6923998594284058,87,301193952.0,busy_period,0.5217391304347826,0.7154584527015686,0.630181610584259,0.6615644693374634
0,157,0.7154584527015686,86,307647136.0,busy_period,0.5250836120401338,0.65694659948349,0.7242051362991333,0.6379959583282471
0,158,0.65694659948349,86,282487040.0,busy_period,0.5284280936454849,0.6264700889587402,0.6153538227081299,0.6149312257766724
0,159,0.6264700889587402,95,297573280.0,busy_period,0.5317725752508361,0.6278706789016724,0.668111264705658,0.6152162551879883
0,160,0.6278706789016724,77,241730208.0,busy_period,0.5351170568561873,0.630181610584259,0.6021088361740112,0.5903024077415466
0,161,0.630181610584259,83,261525360.0,busy_period,0.5384615384615384,0.7242051362991333,0.6615644693374634,0.625764787197113
0,162,0.7242051362991333,94,340376416.0,busy_period,0.5418060200668896,0.6153538227081299,0.6379959583282471,0.5915212631225586
0,163,0.6153538227081299,75,230757680.0,busy_period,0.5451505016722408,0.668111264705658,0.6149312257766724,0.5622081756591797
0,164,0.668111264705658,81,270585088.0,busy_period,0.5484949832775919,0.6021088361740112,0.6152162551879883,0.5584031343460083
0,165,0.6021088361740112,91,273959520.0,busy_period,0.5518394648829431,0.6615644693374634,0.5903024077415466,0.6075668334960938
0,166,0.6615644693374634,87,287780544.0,busy_period,0.5551839464882943,0.6379959583282471,0.625764787197113,0.6555578708648682
0,167,0.6379959583282471,91,290288160.0,busy_period,0.5585284280936454,0.6149312257766724,0.5915212631225586,0.6050184965133667
0,168,0.6149312257766724,85,261345776.0,busy_period,0.5618729096989966,0.6152162551879883,0.5622081756591797,0.5947575569152832
0,169,0.6152162551879883,95,292227712.0,busy_period,0.5652173913043478,0.5903024077415466,0.5584031343460083,0.6087615489959717
0,170,0.5903024077415466,69,203654336.0,busy_period,0.568561872909699,0.625764787197113,0.6075668334960938,0.6446653008460999
0,171,0.625764787197113,68,212760032.0,busy_period,0.5719063545150501,0.5915212631225586,0.6555578708648682,0.6071728467941284
0,172,0.5915212631225586,99,292803008.0,busy_period,0.5752508361204013,0.5622081756591797,0.6050184965133667,0.585983395576477
0,173,0.5622081756591797,74,208017024.0,busy_period,0.5785953177257525,0.5584031343460083,0.5947575569152832,0.640278697013855
0,174,0.5584031343460083,97,270825536.0,busy_period,0.5819397993311036,0.6075668334960938,0.6087615489959717,0.6180671453475952
0,175,0.6075668334960938,57,173156560.0,busy_period,0.5852842809364549,0.6555578708648682,0.6446653008460999,0.6586103439331055
0,176,0.6555578708648682,67,219611888.0,busy_period,0.5886287625418061,0.6050184965133667,0.6071728467941284,0.6133521795272827
0,177,0.6050184965133667,80,242007408.0,busy_period,0.5919732441471572,0.5947575569152832,0.585983395576477,0.5664291381835938
0,178,0.5947575569152832,59,175453488.0,busy_period,0.5953177257525084,0.6087615489959717,0.640278697013855,0.5639968514442444
0,179,0.6087615489959717,77,234373200.0,busy_period,0.5986622073578596,0.6446653008460999,0.6180671453475952,0.6724948287010193
0,180,0.6446653008460999,89,286876032.0,busy_period,0.6020066889632107,0.6071728467941284,0.6586103439331055,0.6780857443809509
0,181,0.6071728467941284,75,227689824.0,busy_period,0.6053511705685619,0.585983395576477,0.6133521795272827,0.6147156953811646
0,182,0.585983395576477,76,222673696.0,busy_period,0.6086956521739131,0.640278697013855,0.5664291381835938,0.6110057830810547
0,183,0.640278697013855,70,224097552.0,busy_period,0.6120401337792643,0.6180671453475952,0.5639968514442444,0.6791432499885559
0,184,0.6180671453475952,81,250317200.0,busy_period,0.6153846153846154,0.6586103439331055,0.6724948287010193,0.5929579734802246
0,185,0.6586103439331055,83,273323296.0,busy_period,0.6187290969899666,0.6133521795272827,0.6780857443809509,0.604216456413269
0,186,0.6133521795272827,91,279075232.0,busy_period,0.6220735785953178,0.5664291381835938,0.6147156953811646,0.6619697213172913
0,187,0.5664291381835938,71,201082336.0,busy_period,0.6254180602006689,0.5639968514442444,0.6110057830810547,0.6296359896659851
0,188,0.5639968514442444,75,211498816.0,busy_period,0.6287625418060201,0.6724948287010193,0.6791432499885559,0.6473122239112854
0,189,0.6724948287010193,79,265635456.0,busy_period,0.6321070234113713,0.6780857443809509,0.5929579734802246,0.6458438634872437
0,190,0.6780857443809509,104,352604576.0,busy_period,0.6354515050167224,0.6147156953811646,0.604216456413269,0.667458713054657
0,191,0.6147156953811646,80,245886288.0,busy_period,0.6387959866220736,0.6110057830810547,0.6619697213172913,0.708968997001648
0,192,0.6110057830810547,70,213852016.0,busy_period,0.6421404682274248,0.6791432499885559,0.6296359896659851,0.6669033169746399
0,193,0.6791432499885559,59,200347264.0,busy_period,0.6454849498327759,0.5929579734802246,0.6473122239112854,0.6902368068695068
0,194,0.5929579734802246,82,243112768.0,busy_period,0.6488294314381271,0.604216456413269,0.6458438634872437,0.599827766418457
0,195,0.604216456413269,81,244707664.0,busy_period,0.6521739130434783,0.6619697213172913,0.667458713054657,0.6736608743667603
0,196,0.6619697213172913,96,317745472.0,busy_period,0.6555183946488294,0.6296359896659851,0.708968997001648,0.6495116353034973
0,197,0.6296359896659851,93,292780736.0,busy_period,0.6588628762541806,0.6473122239112854,0.6669033169746399,0.639880895614624
0,198,0.6473122239112854,74,239505536.0,busy_period,0.6622073578595318,0.6458438634872437,0.6902368068695068,0.6551547050476074
0,199,0.6458438634872437,95,306775840.0,busy_period,0.6655518394648829,0.667458713054657,0.599827766418457,0.6773631572723389
0,200,0.667458713054657,102,340403936.0,busy_period,0.6688963210702341,0.708968997001648,0.6736608743667603,0.7240795493125916
0,201,0.708968997001648,86,304856672.0,busy_period,0.6722408026755853,0.6669033169746399,0.6495116353034973,0.648344874382019
0,202,0.6669033169746399,81,270095840.0,busy_period,0.6755852842809364,0.6902368068695068,0.639880895614624,0.6983495354652405
0,203,0.6902368068695068,91,314057760.0,busy_period,0.6789297658862876,0.599827766418457,0.6551547050476074,0.6825871467590332
0,204,0.599827766418457,77,230933696.0,busy_period,0.6822742474916388,0.6736608743667603,0.6773631572723389,0.6900519132614136
0,205,0.6736608743667603,70,235781312.0,busy_period,0.68561872909699,0.6495116353034973,0.7240795493125916,0.738321840763092
0,206,0.6495116353034973,80,259804656.0,busy_period,0.6889632107023411,0.639880895614624,0.648344874382019,0.7234684228897095
0,207,0.639880895614624,73,233556528.0,busy_period,0.6923076923076923,0.6551547050476074,0.6983495354652405,0.752544641494751
0,208,0.6551547050476074,91,298095392.0,busy_period,0.6956521739130435,0.6773631572723389,0.6825871467590332,0.7011106610298157
0,209,0.6773631572723389,82,277718880.0,busy_period,0.6989966555183946,0.7240795493125916,0.6900519132614136,0.6826146245002747
0,210,0.7240795493125916,94,340317376.0,busy_period,0.7023411371237458,0.648344874382019,0.738321840763092,0.6992549300193787
0,211,0.648344874382019,73,236645888.0,busy_period,0.705685618729097,0.6983495354652405,0.7234684228897095,0.7153507471084595
0,212,0.6983495354652405,79,275848064.0,busy_period,0.7090301003344481,0.6825871467590332,0.752544641494751,0.7124668955802917
0,213,0.6825871467590332,90,307164224.0,busy_period,0.7123745819397993,0.6900519132614136,0.7011106610298157,0.6674021482467651
0,214,0.6900519132614136,102,351926464.0,busy_period,0.7157190635451505,0.738321840763092,0.6826146245002747,0.7072340846061707
0,215,0.738321840763092,94,347011264.0,busy_period,0.7190635451505016,0.7234684228897095,0.6992549300193787,0.7104064226150513
0,216,0.7234684228897095,85,307474080.0,busy_period,0.7224080267558528,0.752544641494751,0.7153507471084595,0.7885212898254395
0,217,0.752544641494751,97,364984160.0,crowd_surge,0.725752508361204,0.7011106610298157,0.7124668955802917,0.7637310028076172
0,218,0.7011106610298157,94,329522016.0,busy_period,0.7290969899665551,0.6826146245002747,0.6674021482467651,0.6654523015022278
0,219,0.6826146245002747,80,273045856.0,busy_period,0.7324414715719063,0.6992549300193787,0.7072340846061707,0.682177722454071
0,220,0.6992549300193787,82,286694528.0,busy_period,0.7357859531772575,0.7153507471084595,0.7104064226150513,0.6375866532325745
0,221,0.7153507471084595,92,329061344.0,busy_period,0.7391304347826086,0.7124668955802917,0.7885212898254395,0.6643599271774292
0,222,0.7124668955802917,96,341984096.0,busy_period,0.7424749163879598,0.6674021482467651,0.7637310028076172,0.6919720768928528
0,223,0.6674021482467651,88,293656960.0,busy_period,0.745819397993311,0.7072340846061707,0.6654523015022278,0.7186940312385559
0,224,0.7072340846061707,90,318255328.0,busy_period,0.7491638795986622,0.7104064226150513,0.682177722454071,0.6462158560752869
0,225,0.7104064226150513,99,351651168.0,busy_period,0.7525083612040134,0.7885212898254395,0.6375866532325745,0.6437752842903137
